env,TestId,Specie,latitude,longitude,Productivity (y),data_final,date_final,age (years),Feature,bio_1,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,elev
108,5527CB,PTAE,-26.14972222,-50.21830556,14.98,12/30/2006,12/28/2014,8,,16.67083359,20.51666641,12.66666698,1473,170,78,25.00217438,485,288,485,295,11.82500076,56.57894897,325.0206909,26.70000076,5.800000191,20.90000153,20.51666641,12.78333378,806
108,5527CB,PTAE,-26.14972222,-50.21830556,15.03,12/30/2006,12/28/2014,8,,16.67083359,20.51666641,12.66666698,1473,170,78,25.00217438,485,288,485,295,11.82500076,56.57894897,325.0206909,26.70000076,5.800000191,20.90000153,20.51666641,12.78333378,806
108,5527CB,PTAE,-26.14972222,-50.21830556,15.40,12/30/2006,12/28/2014,8,,16.67083359,20.51666641,12.66666698,1473,170,78,25.00217438,485,288,485,295,11.82500076,56.57894897,325.0206909,26.70000076,5.800000191,20.90000153,20.51666641,12.78333378,806
109,33270900,PGRN,-26.10866667,-50.17389722,9.93,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PGRN,-26.10866667,-50.17389722,9.96,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PGRN,-26.10866667,-50.17389722,9.99,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PGRN,-26.10866667,-50.17389722,10.11,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PGRN,-26.10866667,-50.17389722,10.23,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PGRN,-26.10866667,-50.17389722,10.23,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PGRN,-26.10866667,-50.17389722,10.23,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PGRN,-26.10866667,-50.17389722,10.30,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PGRN,-26.10866667,-50.17389722,10.35,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PGRN,-26.10866667,-50.17389722,10.46,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PGRN,-26.10866667,-50.17389722,10.76,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PGRN,-26.10866667,-50.17389722,10.77,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PPAT,-26.10866667,-50.17389722,13.51,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PPAT,-26.10866667,-50.17389722,14.30,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PPAT,-26.10866667,-50.17389722,14.34,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PPAT,-26.10866667,-50.17389722,14.63,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PPAT,-26.10866667,-50.17389722,14.74,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PPAT,-26.10866667,-50.17389722,15.03,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PPAT,-26.10866667,-50.17389722,15.04,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PPAT,-26.10866667,-50.17389722,15.36,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PPAT,-26.10866667,-50.17389722,15.40,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PPAT,-26.10866667,-50.17389722,15.48,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PPAT,-26.10866667,-50.17389722,15.66,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
109,33270900,PPAT,-26.10866667,-50.17389722,15.76,10/30/1996,10/28/2004,8,,16.74166679,20.58333397,12.76666641,1460,171,77,25.05766487,482,288,482,292,11.63333321,56.19967651,323.164978,26.70000076,6,20.70000076,20.58333397,12.88333321,791
110,9827H03A2,PPATxPTEH,-26.08277778,-50.25611111,11.45,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
110,9827H03A2,PPATxPTEH,-26.08277778,-50.25611111,13.35,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
110,9827H03A2,PPATxPTEH,-26.08277778,-50.25611111,14.90,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
110,9827H03A2,PPATxPTEH,-26.08277778,-50.25611111,16.65,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
110,9827H03A2,PPATxPTEH,-26.08277778,-50.25611111,16.85,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
110,9827H03A2,PPATxPTEH,-26.08277778,-50.25611111,18.15,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
110,9827H03A2,PPATxPTEL,-26.08277778,-50.25611111,12.86,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
110,9827H03A2,PPATxPTEL,-26.08277778,-50.25611111,13.35,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
110,9827H03A2,PPATxPTEL,-26.08277778,-50.25611111,15.16,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
110,9827H03A2,PPATxPTEL,-26.08277778,-50.25611111,15.85,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
110,9827H03A2,PPATxPTEL,-26.08277778,-50.25611111,17.24,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
110,9827H03A2,PPATxPTEL,-26.08277778,-50.25611111,17.66,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
110,9827H03A2,PTAE,-26.08277778,-50.25611111,15.57,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
110,9827H03A2,PTAE,-26.08277778,-50.25611111,15.80,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
110,9827H03A2,PTAE,-26.08277778,-50.25611111,15.95,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
110,9827H03A2,PTAE,-26.08277778,-50.25611111,16.00,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
110,9827H03A2,PTAE,-26.08277778,-50.25611111,16.25,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
110,9827H03A2,PTAE,-26.08277778,-50.25611111,16.65,1/10/2014,1/8/2022,8,,16.80833244,20.64999962,12.78333378,1469,173,76,25.53050423,488,290,488,295,11.73333359,56.41025925,325.4076538,26.79999924,6,20.79999924,20.64999962,12.89999962,784
111,332712A1,PGRN,-26.08206389,-50.19603056,8.98,10/24/2001,10/22/2009,8,,16.82083321,20.66666603,12.83333302,1459,172,77,25.55772018,485,288,485,291,11.72500038,56.37019348,324.012207,26.79999924,6,20.79999924,20.66666603,12.94999981,785
111,332712A1,PGRN,-26.08206389,-50.19603056,9.03,10/24/2001,10/22/2009,8,,16.82083321,20.66666603,12.83333302,1459,172,77,25.55772018,485,288,485,291,11.72500038,56.37019348,324.012207,26.79999924,6,20.79999924,20.66666603,12.94999981,785
111,332712A1,PGRN,-26.08206389,-50.19603056,9.10,10/24/2001,10/22/2009,8,,16.82083321,20.66666603,12.83333302,1459,172,77,25.55772018,485,288,485,291,11.72500038,56.37019348,324.012207,26.79999924,6,20.79999924,20.66666603,12.94999981,785
111,332712A1,PGRN,-26.08206389,-50.19603056,9.37,10/24/2001,10/22/2009,8,,16.82083321,20.66666603,12.83333302,1459,172,77,25.55772018,485,288,485,291,11.72500038,56.37019348,324.012207,26.79999924,6,20.79999924,20.66666603,12.94999981,785
111,332712A1,PGRN,-26.08206389,-50.19603056,9.46,10/24/2001,10/22/2009,8,,16.82083321,20.66666603,12.83333302,1459,172,77,25.55772018,485,288,485,291,11.72500038,56.37019348,324.012207,26.79999924,6,20.79999924,20.66666603,12.94999981,785
111,332712A1,PGRN,-26.08206389,-50.19603056,9.57,10/24/2001,10/22/2009,8,,16.82083321,20.66666603,12.83333302,1459,172,77,25.55772018,485,288,485,291,11.72500038,56.37019348,324.012207,26.79999924,6,20.79999924,20.66666603,12.94999981,785
111,332712A1,PGRN,-26.08206389,-50.19603056,9.61,10/24/2001,10/22/2009,8,,16.82083321,20.66666603,12.83333302,1459,172,77,25.55772018,485,288,485,291,11.72500038,56.37019348,324.012207,26.79999924,6,20.79999924,20.66666603,12.94999981,785
111,332712A1,PGRN,-26.08206389,-50.19603056,9.75,10/24/2001,10/22/2009,8,,16.82083321,20.66666603,12.83333302,1459,172,77,25.55772018,485,288,485,291,11.72500038,56.37019348,324.012207,26.79999924,6,20.79999924,20.66666603,12.94999981,785
111,332712A1,PGRN,-26.08206389,-50.19603056,9.78,10/24/2001,10/22/2009,8,,16.82083321,20.66666603,12.83333302,1459,172,77,25.55772018,485,288,485,291,11.72500038,56.37019348,324.012207,26.79999924,6,20.79999924,20.66666603,12.94999981,785
112,9827H02B,PPATxPOOC,-26.07713889,-50.08575,17.07,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
112,9827H02B,PPATxPOOC,-26.07713889,-50.08575,17.12,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
112,9827H02B,PPATxPOOC,-26.07713889,-50.08575,17.52,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
112,9827H02B,PPATxPOOC,-26.07713889,-50.08575,17.77,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
112,9827H02B,PPATxPOOC,-26.07713889,-50.08575,17.88,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
112,9827H02B,PPATxPOOC,-26.07713889,-50.08575,19.38,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
112,9827H02B,PPATxPTEH,-26.07713889,-50.08575,17.07,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
112,9827H02B,PPATxPTEH,-26.07713889,-50.08575,18.03,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
112,9827H02B,PPATxPTEH,-26.07713889,-50.08575,19.12,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
112,9827H02B,PPATxPTEH,-26.07713889,-50.08575,19.13,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
112,9827H02B,PPATxPTEH,-26.07713889,-50.08575,19.28,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
112,9827H02B,PPATxPTEH,-26.07713889,-50.08575,19.59,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
112,9827H02B,PTAE,-26.07713889,-50.08575,15.73,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
112,9827H02B,PTAE,-26.07713889,-50.08575,16.43,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
112,9827H02B,PTAE,-26.07713889,-50.08575,16.78,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
112,9827H02B,PTAE,-26.07713889,-50.08575,17.16,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
112,9827H02B,PTAE,-26.07713889,-50.08575,17.38,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
112,9827H02B,PTAE,-26.07713889,-50.08575,17.63,12/22/2010,12/20/2018,8,,16.69583321,20.48333359,12.78333378,1445,170,77,25.33542061,479,285,479,288,11.50833321,56.41339874,318.6153259,26.5,6.099999905,20.39999962,20.48333359,12.89999962,802
113,5527G06A1,PTAE,-26.07308333,-50.60422222,15.58,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,15.62,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,15.66,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,15.84,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,15.86,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,16.08,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,16.09,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,16.20,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,16.20,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,16.25,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,16.28,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,16.30,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,16.31,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,16.36,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,16.39,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,16.53,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,16.56,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,16.63,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,16.76,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,16.86,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
113,5527G06A1,PTAE,-26.07308333,-50.60422222,16.94,11/1/2006,10/30/2014,8,,17.00833321,20.91666603,12.83333302,1531,165,86,20.85342979,474,313,474,315,12.13333321,56.96400452,334.9140625,27.20000076,5.900000095,21.30000114,20.91666603,12.94999981,775
114,9827H03A1,PPATxPTEH,-26.055,-50.12583333,18.50,1/10/2014,1/8/2022,8,,16.77916718,20.56666565,12.85000038,1444,172,77,25.93526268,483,284,483,291,11.57499981,56.46341324,319.8469543,26.60000038,6.099999905,20.5,20.56666565,12.96666718,795
114,9827H03A1,PPATxPTEH,-26.055,-50.12583333,18.70,1/10/2014,1/8/2022,8,,16.77916718,20.56666565,12.85000038,1444,172,77,25.93526268,483,284,483,291,11.57499981,56.46341324,319.8469543,26.60000038,6.099999905,20.5,20.56666565,12.96666718,795
114,9827H03A1,PPATxPTEH,-26.055,-50.12583333,18.75,1/10/2014,1/8/2022,8,,16.77916718,20.56666565,12.85000038,1444,172,77,25.93526268,483,284,483,291,11.57499981,56.46341324,319.8469543,26.60000038,6.099999905,20.5,20.56666565,12.96666718,795
114,9827H03A1,PPATxPTEH,-26.055,-50.12583333,19.15,1/10/2014,1/8/2022,8,,16.77916718,20.56666565,12.85000038,1444,172,77,25.93526268,483,284,483,291,11.57499981,56.46341324,319.8469543,26.60000038,6.099999905,20.5,20.56666565,12.96666718,795
114,9827H03A1,PPATxPTEH,-26.055,-50.12583333,19.55,1/10/2014,1/8/2022,8,,16.77916718,20.56666565,12.85000038,1444,172,77,25.93526268,483,284,483,291,11.57499981,56.46341324,319.8469543,26.60000038,6.099999905,20.5,20.56666565,12.96666718,795
114,9827H03A1,PPATxPTEH,-26.055,-50.12583333,19.75,1/10/2014,1/8/2022,8,,16.77916718,20.56666565,12.85000038,1444,172,77,25.93526268,483,284,483,291,11.57499981,56.46341324,319.8469543,26.60000038,6.099999905,20.5,20.56666565,12.96666718,795
114,9827H03A1,PPATxPTEL,-26.055,-50.12583333,11.21,1/10/2014,1/8/2022,8,,16.77916718,20.56666565,12.85000038,1444,172,77,25.93526268,483,284,483,291,11.57499981,56.46341324,319.8469543,26.60000038,6.099999905,20.5,20.56666565,12.96666718,795
114,9827H03A1,PPATxPTEL,-26.055,-50.12583333,14.03,1/10/2014,1/8/2022,8,,16.77916718,20.56666565,12.85000038,1444,172,77,25.93526268,483,284,483,291,11.57499981,56.46341324,319.8469543,26.60000038,6.099999905,20.5,20.56666565,12.96666718,795
114,9827H03A1,PPATxPTEL,-26.055,-50.12583333,14.68,1/10/2014,1/8/2022,8,,16.77916718,20.56666565,12.85000038,1444,172,77,25.93526268,483,284,483,291,11.57499981,56.46341324,319.8469543,26.60000038,6.099999905,20.5,20.56666565,12.96666718,795
